Level,Content
info,Session: 30546174_101902835 initialized by client WindowsUpdateAgent.
info,Received block blk_-3981735565440284420 of size 67108864 from /10.251.127.243
critical,mod_jk child workerEnv in error state 7
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.
info,Received block blk_-8923698979247229952 of size 67108864 from /10.251.90.239
info,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 9
info,Receiving block blk_-9092685890953655332 src: /10.250.15.240:43274 dest: /10.250.15.240:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_-1090213273274684471 of size 67108864 from /10.251.214.130
warning,Warning: Unrecognized packageExtended attribute.
info,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112"
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 32673 in scoreboard slot 10
info,Received block blk_-3023983271692989109 of size 67108864 from /10.251.110.68
info,Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010
info,PacketResponder 1 for block blk_-8568673600040025636 terminating
info,Deleting block blk_-7353572928777348242 file /mnt/hadoop/dfs/data/current/subdir22/blk_-7353572928777348242
warning,10.251.74.79:50010:Got exception while serving blk_2139707931694085102 to /10.251.111.228:
info,Receiving block blk_-7914996925059840931 src: /10.251.91.15:59714 dest: /10.251.91.15:50010
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,Session: 30546354_3347003618 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_-4945182943709543868 size 67108864
info,jk2_init() Found child 32648 in scoreboard slot 9
info,Deleting block blk_-1939956833921604216 file /mnt/hadoop/dfs/data/current/subdir34/blk_-1939956833921604216
info,Received block blk_-185994527242886002 of size 3552954 from /10.251.39.160
critical,mod_jk child workerEnv in error state 6
info,Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798
info,Deleting block blk_8145984793403459836 file /mnt/hadoop/dfs/data/current/blk_8145984793403459836
warning,Warning: Unrecognized packageExtended attribute.
info,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-7367386750462511488
info,"Read out cached package applicability for package: Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Session: 30546174_43049469 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,PacketResponder 2 for block blk_-7948158002985968470 terminating
info,jk2_init() Found child 1850 in scoreboard slot 8
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-5580048401594934039 size 67108864
info,jk2_init() Found child 6101 in scoreboard slot 8
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
info,jk2_init() Found child 32640 in scoreboard slot 8
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112"
info,PacketResponder 0 for block blk_-1096621677333075077 terminating
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-9056748866943837167 size 67108864
info,Received block blk_-5671206752084326639 of size 67108864 from /10.251.214.67
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 5967 in scoreboard slot 8
info,jk2_init() Found child 32754 in scoreboard slot 11
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.191:50010 is added to blk_1589878256898761558 size 67108864
info,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582
info,Receiving block blk_1727371778357941761 src: /10.251.126.255:42844 dest: /10.251.126.255:50010
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Deleting block blk_7942183449206967755 file /mnt/hadoop/dfs/data/current/subdir30/blk_7942183449206967755
info,Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010
info,BLOCK* NameSystem.delete: blk_7932704730736035192 is added to invalidSet of 10.251.199.245:50010
info,jk2_init() Found child 5917 in scoreboard slot 8
info,Session: 30546174_155245886 initialized by client WindowsUpdateAgent.
info,Session: 30546174_48769796 initialized by client WindowsUpdateAgent.
info,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010
info,jk2_init() Found child 5002 in scoreboard slot 8
info,Receiving block blk_4198733391373026104 src: /10.251.106.10:46843 dest: /10.251.106.10:50010
info,jk2_init() Found child 2845 in scoreboard slot 6
info,jk2_init() Found child 5405 in scoreboard slot 9
info,"Scavenge: Completed, disposition: 0X1"
info,Deleting block blk_-4304240611296196935 file /mnt/hadoop/dfs/data/current/subdir55/blk_-4304240611296196935
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-4619809198345103330 size 67108864
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 2000 in scoreboard slot 7
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 5518 in scoreboard slot 9
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_132544588 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 1325 in scoreboard slot 8
info,jk2_init() Found child 5785 in scoreboard slot 6
info,Deleting block blk_-8949548167466276130 file /mnt/hadoop/dfs/data/current/subdir2/blk_-8949548167466276130
info,Receiving block blk_5256716488526744434 src: /10.251.73.220:42064 dest: /10.251.73.220:50010
info,"Read out cached package applicability for package: Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734
info,BLOCK* NameSystem.delete: blk_-2451769929123196359 is added to invalidSet of 10.251.199.159:50010
info,jk2_init() Found child 32685 in scoreboard slot 6
info,Receiving block blk_-719498947487451844 src: /10.251.125.193:52079 dest: /10.251.125.193:50010
info,Receiving block blk_-7646004878694144580 src: /10.251.202.181:47130 dest: /10.251.202.181:50010
info,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010
info,Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010
info,jk2_init() Found child 32632 in scoreboard slot 7
info,jk2_init() Found child 3685 in scoreboard slot 6
info,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 4634 in scoreboard slot 6
critical,mod_jk child workerEnv in error state 8
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_-5330522460969948971 size 67108864
info,10.251.214.18:50010 Served block blk_7297060562345904886 to /10.251.29.239
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_1247599917761164561 of size 67108864 from /10.251.37.240
warning,Warning: Unrecognized packageExtended attribute.
info,Receiving block blk_4414644179961808738 src: /10.251.107.98:46161 dest: /10.251.107.98:50010
info,"Read out cached package applicability for package: Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3161949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0"
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x214"
info,PacketResponder 1 for block blk_4884219613602801814 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3222673463853349950 size 67108864
info,Session: 30546174_166396524 initialized by client WindowsUpdateAgent.
info,Deleting block blk_-5603192027616633151 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151
critical,mod_jk child workerEnv in error state 8
info,Received block blk_-3491385689517593364 of size 67108864 from /10.251.193.224
info,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716
info,Session: 30546354_2976462424 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.
info,Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102
warning,Warning: Unrecognized packageExtended attribute.
info,PacketResponder 1 for block blk_8320088109701056055 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-4052810234606327693 size 67108864
warning,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:
info,Deleting block blk_6138894560185644209 file /mnt/hadoop/dfs/data/current/subdir42/blk_6138894560185644209
info,jk2_init() Found child 5617 in scoreboard slot 7
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 2 for block blk_727000711161641724 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-2895171018912807248 size 67108864
info,Receiving block blk_9076677650086747187 src: /10.251.35.1:52094 dest: /10.251.35.1:50010
info,PacketResponder 1 for block blk_2243777557693112935 terminating
info,PacketResponder 2 for block blk_-8246207776580662770 terminating
info,BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010
non-critical,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
warning,Warning: Unrecognized packageExtended attribute.
info,Session: 30546174_185487616 initialized by client WindowsUpdateAgent.
info,Receiving block blk_5565611615515783341 src: /10.251.126.5:35656 dest: /10.251.126.5:50010
info,Session: 30546354_2850705232 initialized by client WindowsUpdateAgent.
info,Session: 30546174_2817168 initialized by client WindowsUpdateAgent.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,10.251.203.149:50010 Served block blk_-1432303681669932458 to /10.250.10.176
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'."
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_3079488924320077240 size 67108864
info,jk2_init() Found child 2841 in scoreboard slot 6
info,Session: 30546174_157205998 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,Deleting block blk_-7423574498760490375 file /mnt/hadoop/dfs/data/current/subdir58/blk_-7423574498760490375
info,jk2_init() Found child 1296 in scoreboard slot 6
info,Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131
info,Session: 30546354_2939830329 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415, ApplicableState: 112, CurrentState:112"
info,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 7
info,BLOCK* NameSystem.delete: blk_-6640779266188771131 is added to invalidSet of 10.251.126.83:50010
info,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 8565 in scoreboard slot 9
warning,10.251.123.1:50010:Got exception while serving blk_-272707591443354058 to /10.251.198.33:
critical,mod_jk child workerEnv in error state 6
